date,team,opponent,is_home,home_team,arena,city,capacity,lon,lat,distance,distance_km,distance_mi
2023-11-12,San Jose Sharks,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,354763.7199920004,354.8,220.4
2023-11-14,San Jose Sharks,Florida Panthers,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,535467.9400962438,535.5,332.7
2023-11-16,San Jose Sharks,St. Louis Blues,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2023-11-20,San Jose Sharks,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,1333237.7487206305,1333.2,828.4
2023-11-22,San Jose Sharks,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2023-11-24,San Jose Sharks,Montreal Canadiens,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1145973.1843597523,1146,712.1
2023-11-25,San Jose Sharks,Vancouver Canucks,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2023-11-27,San Jose Sharks,Washington Capitals,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2023-11-30,San Jose Sharks,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,4316001.808681592,4316,2681.8
2023-12-01,San Jose Sharks,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,316371.99047627306,316.4,196.6
2023-12-03,San Jose Sharks,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,15100.00565921408,15.1,9.4
2023-12-05,San Jose Sharks,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,22964.611563847666,23,14.3
2023-12-07,San Jose Sharks,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,797913.0900460543,797.9,495.8
2023-12-10,San Jose Sharks,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,2837645.39263221,2837.6,1763.2
2023-12-12,San Jose Sharks,Winnipeg Jets,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,615262.5498772679,615.3,382.3
2023-12-15,San Jose Sharks,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,1003668.9325918,1003.7,623.7
2023-12-17,San Jose Sharks,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,936540.704891935,936.5,581.9
2023-12-19,San Jose Sharks,Los Angeles Kings,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1493019.0353740193,1493,927.7
2023-12-21,San Jose Sharks,Arizona Coyotes,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2023-12-23,San Jose Sharks,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,1333237.7487206305,1333.2,828.4
2023-12-27,San Jose Sharks,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,1742135.8184064252,1742.1,1082.5
2023-12-28,San Jose Sharks,Edmonton Oilers,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,491976.0342482362,492,305.7
2023-12-31,San Jose Sharks,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1493019.0353740193,1493,927.7
2024-01-02,San Jose Sharks,Detroit Red Wings,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1493019.0353740193,1493,927.7
2024-01-04,San Jose Sharks,Winnipeg Jets,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-01-06,San Jose Sharks,Toronto Maple Leafs,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-01-09,San Jose Sharks,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,3627063.58928087,3627.1,2253.8
2024-01-11,San Jose Sharks,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,504626.11103514134,504.6,313.6
2024-01-13,San Jose Sharks,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,185603.87610454514,185.6,115.3
2024-01-15,San Jose Sharks,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,358155.68735865905,358.2,222.5
2024-01-16,San Jose Sharks,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,731528.2085736635,731.5,454.6
2024-01-20,San Jose Sharks,Anaheim Ducks,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,2958710.809402676,2958.7,1838.5
2024-01-22,San Jose Sharks,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,491976.0342482362,492,305.7
2024-01-23,San Jose Sharks,New York Rangers,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,491976.0342482362,492,305.7
2024-01-27,San Jose Sharks,Buffalo Sabres,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-01-30,San Jose Sharks,Seattle Kraken,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-01-31,San Jose Sharks,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,535467.9400962438,535.5,332.7
2024-02-14,San Jose Sharks,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.1437624,49.8926443,2465920.5907284813,2465.9,1532.3
2024-02-15,San Jose Sharks,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,1202190.6226633515,1202.2,747
2024-02-17,San Jose Sharks,Columbus Blue Jackets,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1646982.6907289913,1647,1023.4
2024-02-19,San Jose Sharks,Vegas Golden Knights,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-02-24,San Jose Sharks,Nashville Predators,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-02-27,San Jose Sharks,New Jersey Devils,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-02-29,San Jose Sharks,Anaheim Ducks,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-03-02,San Jose Sharks,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,2334108.7722307798,2334.1,1450.4
2024-03-03,San Jose Sharks,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,1390268.248505878,1390.3,863.9
2024-03-05,San Jose Sharks,Dallas Stars,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,2542942.867420907,2542.9,1580.1
2024-03-07,San Jose Sharks,New York Islanders,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-03-09,San Jose Sharks,Ottawa Senators,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-03-12,San Jose Sharks,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,4028062.3487998606,4028.1,2502.9
2024-03-14,San Jose Sharks,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,414096.22607688245,414.1,257.3
2024-03-16,San Jose Sharks,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,261732.9814369293,261.7,162.6
2024-03-17,San Jose Sharks,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,446492.72173221566,446.5,277.4
2024-03-19,San Jose Sharks,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,641598.3174979269,641.6,398.7
2024-03-21,San Jose Sharks,Tampa Bay Lightning,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,3117639.4203894143,3117.6,1937.2
2024-03-23,San Jose Sharks,Chicago Blackhawks,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-03-26,San Jose Sharks,Dallas Stars,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-03-28,San Jose Sharks,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,2542942.867420907,2542.9,1580.1
2024-03-30,San Jose Sharks,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,743137.7663077692,743.1,461.8
2024-04-01,San Jose Sharks,Seattle Kraken,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,2771360.6060101953,2771.4,1722
2024-04-04,San Jose Sharks,Los Angeles Kings,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-04-06,San Jose Sharks,St. Louis Blues,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-04-07,San Jose Sharks,Arizona Coyotes,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-04-09,San Jose Sharks,Calgary Flames,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2024-04-11,San Jose Sharks,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,1145973.1843597523,1146,712.1
2024-04-13,San Jose Sharks,Minnesota Wild,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1145973.1843597523,1146,712.1
2024-04-15,San Jose Sharks,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,1917412.8823422017,1917.4,1191.4
2024-04-18,San Jose Sharks,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,281894.74037509563,281.9,175.2
2024-12-25,San Jose Sharks,none,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1646982.6907289913,1647,1023.4
202402-04,San Jose Sharks,none,1,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,0,0,0
2023-10-09,Seattle Kraken,none,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,NA,NA,NA
2023-10-10,Seattle Kraken,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,1412077.1095373845,1412.1,877.4
2023-10-12,Seattle Kraken,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,2544179.911454432,2544.2,1580.9
2023-10-14,Seattle Kraken,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,408807.80942113686,408.8,254
2023-10-17,Seattle Kraken,Colorado Avalanche,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,2773272.4091831096,2773.3,1723.2
2023-10-19,Seattle Kraken,Carolina Hurricanes,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-10-21,Seattle Kraken,New York Rangers,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-10-24,Seattle Kraken,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,3115019.6830771114,3115,1935.6
2023-10-26,Seattle Kraken,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,818196.1950506154,818.2,508.4
2023-10-28,Seattle Kraken,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1084459.2734724018,1084.5,673.9
2023-10-30,Seattle Kraken,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2023-11-02,Seattle Kraken,Nashville Predators,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,4073004.254223246,4073,2530.9
2023-11-04,Seattle Kraken,Calgary Flames,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-11-07,Seattle Kraken,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,1806277.2664191627,1806.3,1122.4
2023-11-09,Seattle Kraken,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,936540.704891935,936.5,581.9
2023-11-11,Seattle Kraken,Edmonton Oilers,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,1643013.3435002319,1643,1020.9
2023-11-13,Seattle Kraken,Colorado Avalanche,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-11-15,Seattle Kraken,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,908013.9140014035,908,564.2
2023-11-16,Seattle Kraken,New York Islanders,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,908013.9140014035,908,564.2
2023-11-18,Seattle Kraken,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,192556.2473019846,192.6,119.6
2023-11-20,Seattle Kraken,Calgary Flames,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2023-11-22,Seattle Kraken,San Jose Sharks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-11-24,Seattle Kraken,Vancouver Canucks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-11-28,Seattle Kraken,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,2790186.718383142,2790.2,1733.7
2023-11-30,Seattle Kraken,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,705418.41555010085,705.4,438.3
2023-12-02,Seattle Kraken,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,330239.32592693914,330.2,205.2
2023-12-04,Seattle Kraken,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,185603.87610454514,185.6,115.3
2023-12-07,Seattle Kraken,New Jersey Devils,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,3679620.869371331,3679.6,2286.4
2023-12-09,Seattle Kraken,Tampa Bay Lightning,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-12-10,Seattle Kraken,Minnesota Wild,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-12-12,Seattle Kraken,Florida Panthers,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-12-14,Seattle Kraken,Chicago Blackhawks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-12-16,Seattle Kraken,Los Angeles Kings,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-12-18,Seattle Kraken,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,2706637.1353579466,2706.6,1681.8
2023-12-20,Seattle Kraken,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,1994879.7739905196,1994.9,1239.6
2023-12-23,Seattle Kraken,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2023-12-27,Seattle Kraken,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,1942887.5180262537,1942.9,1207.3
2023-12-29,Seattle Kraken,Philadelphia Flyers,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,711620.6030164532,711.6,442.2
2024-01-01,Seattle Kraken,Vegas Golden Knights,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-01-04,Seattle Kraken,Ottawa Senators,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-01-09,Seattle Kraken,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,3402480.3630672423,3402.5,2114.2
2024-01-11,Seattle Kraken,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,469411.4672885153,469.4,291.7
2024-01-13,Seattle Kraken,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,528116.5354629715,528.1,328.2
2024-01-15,Seattle Kraken,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,261732.9814369293,261.7,162.6
2024-01-16,Seattle Kraken,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,507923.0910294046,507.9,315.6
2024-01-18,Seattle Kraken,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,3258049.8618872887,3258,2024.5
2024-01-21,Seattle Kraken,Toronto Maple Leafs,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,908013.9140014035,908,564.2
2024-01-24,Seattle Kraken,Chicago Blackhawks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-01-26,Seattle Kraken,St. Louis Blues,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-01-28,Seattle Kraken,Columbus Blue Jackets,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-01-30,Seattle Kraken,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1145973.1843597523,1146,712.1
2024-02-10,Seattle Kraken,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,4028062.3487998606,4028.1,2502.9
2024-02-12,Seattle Kraken,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,125705.8044611412,125.7,78.1
2024-02-13,Seattle Kraken,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,37623.177988894386,37.6,23.4
2024-02-15,Seattle Kraken,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,288392.8474957751,288.4,179.2
2024-02-19,Seattle Kraken,Detroit Red Wings,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,4005286.339494707,4005.3,2488.8
2024-02-22,Seattle Kraken,Vancouver Canucks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-02-24,Seattle Kraken,Minnesota Wild,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-02-26,Seattle Kraken,Boston Bruins,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-02-29,Seattle Kraken,Pittsburgh Penguins,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-02,Seattle Kraken,Edmonton Oilers,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-04,Seattle Kraken,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,711620.6030164532,711.6,442.2
2024-03-05,Seattle Kraken,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.1437624,49.8926443,1202190.6226633515,1202.2,747
2024-03-08,Seattle Kraken,Winnipeg Jets,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,1858294.1345497302,1858.3,1154.7
2024-03-12,Seattle Kraken,Vegas Golden Knights,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-14,Seattle Kraken,Washington Capitals,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-16,Seattle Kraken,Nashville Predators,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-18,Seattle Kraken,Buffalo Sabres,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-21,Seattle Kraken,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,1412077.1095373845,1412.1,877.4
2024-03-22,Seattle Kraken,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,420963.1606222841,421,261.6
2024-03-24,Seattle Kraken,Montreal Canadiens,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,1806277.2664191627,1806.3,1122.4
2024-03-26,Seattle Kraken,Anaheim Ducks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-28,Seattle Kraken,Anaheim Ducks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-03-30,Seattle Kraken,Dallas Stars,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-04-01,Seattle Kraken,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1145973.1843597523,1146,712.1
2024-04-03,Seattle Kraken,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,491976.0342482362,492,305.7
2024-04-05,Seattle Kraken,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2024-04-09,Seattle Kraken,Arizona Coyotes,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,1582805.6081249462,1582.8,983.5
2024-04-11,Seattle Kraken,San Jose Sharks,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2024-04-13,Seattle Kraken,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,2706637.1353579466,2706.6,1681.8
2024-04-14,Seattle Kraken,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,882028.8632153616,882,548.1
2024-04-16,Seattle Kraken,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.1437624,49.8926443,1369311.8556424337,1369.3,850.9
2024-04-18,Seattle Kraken,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,629189.0457560978,629.2,391
2024-12-25,Seattle Kraken,none,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,2256547.3237129045,2256.5,1402.2
202402-04,Seattle Kraken,none,1,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,0,0,0
2023-10-09,St. Louis Blues,none,1,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,NA,NA,NA
2023-10-12,St. Louis Blues,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,882028.8632153616,882,548.1
2023-10-14,St. Louis Blues,Seattle Kraken,1,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,882028.8632153616,882,548.1
2023-10-19,St. Louis Blues,Arizona Coyotes,1,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,0,0,0
2023-10-21,St. Louis Blues,Pittsburgh Penguins,1,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,0,0,0
2023-10-24,St. Louis Blues,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.1437624,49.8926443,1369311.8556424337,1369.3,850.9
2023-10-26,St. Louis Blues,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,1202190.6226633515,1202.2,747
2023-10-27,St. Louis Blues,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,674474.179510419,674.5,419.1
